kalimat_id,kata,sense,kalimat
1001974,mengejar,2801,"Saat ia mencoba mengejar Aillen, Fiacuil muncul dari hutan dan menawarkan Fionn tombak ajaibnya, dengan tombak itu ia akan mampu melawan sihir Aillen."
1002002,mengejar,2801,"Dermot dalam pembalasannya mengambil pulau o'malley, di mana Hugh pergi untuk mengejar Dermot; dan pertempuran pun terjadi antara mereka, di mana Hugh o'malley, Bangsawan Umallia, dibunuh oleh Dermot dan anaknya Conor, dan juga putra dari Thomas o'malley, dan Donnell, anak Dermot O Malley."
1002065,mengejar,2802,"Strauss dan Howe menjelaskan ada tujuh karakter Milenial yaitu : spesial, terlindungi, percaya diri, berwawasan kelompok, konvensional, tahan tekanan dan mengejar pencapaian."
1002067,mengejar,2801,"Ketika John dan Susan kabur, Charlie dan Donald mengejar mereka, namun mobil mereka menabrak mobil penjaga hutan sehingga Donald tewas."
1002088,mengejar,2801,"Mereka menemukan sepatu ""sneaker"" dari seorang gadis yang hilang, sementara salah satu anggota kelompok Henry, Patrick Hockstetter (Owen Teague), dibunuh oleh Pennywise saat mengejar dan mencari Ben di selokan."
1002089,mengejar,2802,"Dia lolos ke kejuaraan duniaempat kali, namun tidak mampu mengejar olahraga lebih jauh karena kurang mensponsori."
1002091,mengejar,2801,Moldavia mengejar unta untuk uang.
1002092,mengejar,2802,"Bukannya melanjutkan agenda-agenda yang datang dari disiplin yang asing bagi antropologi, para peneliti antropologi linguistik malah mengejar permasalahan-permasalahan disiplin antropologi yang lebih luas namun dengan menggunakan data dan metode ilmu linguistik."
1002105,mengejar,2801,"Kavaleri Prusia mengejar tentara Perancis pada sore hari tanggal 18 Juni, sehingga memastikan kemenangan Koalisi."
1002120,mengejar,2802,"Kepala kepolisian Algeo terus mengejar kasus ini, bahkan setelah tahun 1970 saat ia pensiun."
1002125,mengejar,2802,"Pada saat Time Warner Inc. bergabung dengan America Online, Fernandes meninggalkan perusahaannya untuk mengejar impiannya mendirikan sebuah perusahaan penerbangan tarif rendah."
1002127,mengejar,2802,"Pada tahun 451 SM, Appius Claudius mulai mengejar Verginia, seorang gadis Plebs yang cantik dan putri Lucius Verginius, seorang perwira yang dihormati."
1002134,mengejar,2802,"Selama tahun-tahun sebagai model, ia mendaftarkan diri di kelas akting dalam mengejar tujuan utamanya, untuk menjadi aktor."
1002148,mengejar,2801,"Pada akhir Maret 1949, Pasukan CM Grup A menempatkan kekuatan induknya di Desa Penggarit, Pemalang untuk konsolidasi dan menyusun kekuatan baru guna menghadapi serangan besar-besaran tentara Belanda yang mengejar para gerilyawan hingga ke daerah pegunungan."
1002169,mengejar,2801,"Harry mengejar di atas sapunya, menangkap Remembrall diatas tanah."
1002174,mengejar,2801,"Dia memutuskan untuk mengirim polisi setelah Tyler, tapi semua awak dia dan Mac telah diperoleh sebagai sekutu, membuat beberapa gangguan di Fortune Valley, untuk menjauhkan diri dari polisi, serta mencatat unit mengejar Tyler."
1002196,mengejar,2802,"Putra sulung Publius Cornelius Scipio Africanus tidak cukup sehat untuk mengejar karier militer/politik, dan diberi karier religius sebagai gantinya."
1002213,mengejar,2802,"Menjadi juga ambisius dan percaya diri, ia mengejar kebijakan ekspansi untuk kadipatennya, berusaha untuk memperluasnya menjadi sebuah kerajaan."
1002229,mengejar,2802,"Pada usia 14, Perkin hadir di Kota London School, di mana dia diajar oleh Thomas Hall, yang memupuk bakat ilmiah dirinya dan mendorong dia untuk mengejar karier di bidang kimia."
1002286,mengejar,2802,"Melawan segala rintangan, dia mengejar pendidikan sepanjang tahun 1920-an dan 1930-an, ketika China terperosok ke dalam perang dan kekacauan."
1002318,mengejar,2802,"Rencana itu dikritik oleh beberapa militer Polandia dan Penasihat Barat, tetapi didukung oleh para politisi yang takut akan efek meninggalkan bagian yang signifikan dari populasi terhadap musuh tanpa perlawanan, dan yang semakin berkecil hati untuk meninggalkan wilayah-wilayah Polandia sebagai sekutu (Perancis dan Inggris) yang tidak menjamin perbatasan Polandia dan mungkin juga memutuskan untuk mengizinkan Jerman untuk mengambil Koridor Polandia yang mereka minta sebagai syarat perdamaian (mengejar kebijakan peredaan)."
1002325,mengejar,2801,"Mengejar mereka, Samantha berhasil menemukan Yenny dan memata-matai kegiatan Kuntilanak yang mengumpulkan anak-anak untuk diambil rohnya sebagai makanan."
1002333,mengejar,2801,"Miller mengejar Wild Dog, dan akhirnya berakhir pada sebuah jembatan di luar kastil."
1002338,mengejar,2801,Panembahan Senopati mengejar dan menghancurkan kota itu.
1002348,mengejar,2802,"Meskipun Kibum muncul di iklan dan video promosi Super Show 2, dia tidak berpartisipasi secara resmi dalam tur konser tersebut, dan mengumumkan bahwa dia meninggalkan grup untuk sementara waktu untuk mengejar karier aktingnya."
1002365,mengejar,2801,"Kemudian pihak Stunticons mencuri mobil tersebut, dan menendang secara paksa Cahnay, tak lama berselang, Cahnay akhirnya memilih untuk mengemudikan Bluestreak demi mengejar mobilnya yang hilang."
1002376,mengejar,2801,"Walton juga mengikuti EJ, yang sama-sama orang Dublin, saat Eddie hijrah ke Inggris untuk mengejar karier balap."
1002377,mengejar,2802,"Tanggapan penonton ternyata positif, dan mereka memutuskan untuk mengejar karier di bidang tarik suara."
1002402,mengejar,2801,"Di sisi Saripah, ia diidamkan oleh seorang pria bernama Mario (Mario Maulana) yang terus mengejar Saripah."
1002412,mengejar,2801,Aladar dan Neera pun mengejar Karnotaurus yang ingin memakan Kron.
1002413,mengejar,2801,"William mengejar Penny ketika Penny kembali ke hotelnya di mana William menyelamatkan Penny dari overdosis ""methaqualone""."
1002417,mengejar,2801,"Grup dibagi menjadi dua kelompok untuk mengejar dua tas yang mirip, Hamm, Mr."
1002434,mengejar,2801,"Penulis Michael J. Wilson telah menyatakan di blog-nya bahwa putrinya Flora datang dengan ide untuk hewan yang merupakan campuran Tupai dan tikus, penamaan itu Scrat, dan bahwa hewan adalah terobsesi dengan mengejar acorn nya."
1002443,mengejar,2802,Selama pelantikannya dia menyatakan beberapa tujuan dia akan mengejar selama kepresidenannya.
1002482,mengejar,2801,"Kepalanya mengembara di angkasa, sambil mengejar Surya dan Candra, sebagai pembalasan atas pengaduan mereka kepada Wisnu, sehingga menciptakan gerhana."
1002488,mengejar,2801,Dafne lari sampai ke ujung dunia dan Apollo pun mengejar Dafne sampai ke ujung dunia.
1002502,mengejar,2801,Wati Cs berhasil mengejar Maling Kondang namun mereka terkejut karena piala tidak ada ditangannya.
1002521,mengejar,2801,Kepada para penguasa ditanamkannya upaya untuk mengejar prestasi dari orang-orang yang memiliki jabatan pemerintahan dan membagikan hadiah dan hukuman dengan tegas.
1002523,mengejar,2801,"Pada tahun 1514, terdapat sebuah ekspedisi militer Portugis yang menelusuri Sungai Siak, dengan tujuan mencari lokasi sebuah kerajaan yang diyakini mereka ada pada kawasan tersebut, dan sekaligus mengejar pengikut Sultan Mahmud Syah yang melarikan diri setelah kejatuhan Kesultanan Malaka."
1002548,mengejar,2801,"Dia menyarankan Liu Yu untuk menjadi besar dulu, baru kemudian mengejar Wang Dan Zhen."
1002554,mengejar,2801,"Kemudian mereka berdua menyedot gas siphon dari mobil polisi lalu mengejar Cody bersaudara yang melaju setelah penjual hardware, dan juga menemui seorang montir yang tidak kooperatif yang ingin memeras US$ 500 dari mereka untuk menambal radiator mereka."
1002585,mengejar,2801,"Agen Winstead dan Hurt (Don Frye) berlari mengejar Dillinger dan Hamilton di tengah pepohonan, dan turut dalam baku tembak itu."
1002590,mengejar,2801,"Di suatu waktu, Reese kedatangan seorang tamu yaitu Lori Lansky (Amy Madigan), seorang editor buku, yang sedang mengejar berita tentang orang tua Reese."
1002599,mengejar,2802,"Mereka lolos ke playoff dengan menorehkan jumlah menang-kalah 10-6 di musim reguler-salah satunya adalah kekalahan dari Patriots di pertandingan pada hari terakhir musim reguler 2007 dengan angka 38-35, dimana Patriots berhasil mengejar ketertinggalan dari Giants di kuarter keempat, dan hasil pertandingannya dijadikan preview jelang laga Super Bowl XLII."
1002606,mengejar,2801,"Dengan bantuan saudara-saudaranya, yang telah berubah menjadi tiga ekor bayi beruang karena memakan kue sisa, Merida mengejar kawanan berburu ayahnya sambil menjahit permadani."
1002607,mengejar,2802,Sebelumnya ia adalah vokalis dan penulis lagu dari Sweetbox dan merilis lima album dan beberapa kompilasi hingga ia meninggalkan band tersebut di bulan September 2007 untuk mengejar solo karier di bawah namanya sendiri.
1002629,mengejar,2801,"Selagi mencari, keempatnya bertemu dengan hantu-hantu yang mengejar mereka."
1002631,mengejar,2802,"Setelah tamat kedokteran hewan, Asrul kembali mengejar hasratnya akan seni sastra dengan melanjutkan kuliah dramaturgi dan sinematografi di South California University, Los Angeles, Amerika Serikat (1956) dan kemudian membantu Sticusa di Amsterdam (1957-1958)."
1002641,mengejar,2801,Kabupaten yang berpenduduk multi etnis ini sedang berbenah diri untuk mengejar ketertinggalannya dalam pembangunan.
1002662,mengejar,2801,"Sempat tertinggal 10-0 dari Colts saat kuarter pertama, Saints berhasil mengejar defisit dengan mencetak 31 poin sementara Colts hanya dibiarkan mencetak 7 poin pada tiga kuarter berikutnya, termasuk 15 poin di kuarter empat-salah satunya adalah touchdown dari meng-intercept pass Manning oleh Tracy Porter dari dekat zona touchdown Saints."
1002677,mengejar,2802,"Saat ulang tahun ke-20 perkawinannya, ia masih sibuk dengan kompanyonnya dan mengejar karyawatinya yang cantik."
1002690,mengejar,2801,"Bobby yang melihat itu mengejar dan menghajar Randy Anto melarangnya, Bobby dikeroyok oleh kawan-kawan Randy."
1002692,mengejar,2801,Sangkuriang menyuruh si Tumang untuk mengejar babi hutan yang ternyata adalah Celeng Wayung Hyang.
1002705,mengejar,2801,"Pada tanggal 12 November, tentara Amerika sudah berhasil mengejar dan membunuhi semua tentara Jepang yang tersisa di kantong-kantong perlawanan."
1002739,mengejar,2801,"Tak lama kemudian, teman-teman pengedar obat dan bos kasino yang tertipu muncul dan terjadilah kejar-mengejar yang seru di antara gang-gang kota Bangkok."
1002756,mengejar,2802,"Setelah tersisih, ia berniat untuk terus mengejar kriernya dalam bidang menyanyi."
1002765,mengejar,2801,"Orang tersebut tahu Grady dan Emily mengintip, dan ia mengejar mereka."
1002770,mengejar,2802,"Janji Gillard dalam mensurpluskan anggaran baru terwujudkan pada tahun keuangan 2012-2013 meskipun pada bulan Desember 2012, Bendahara Wayne Swan mengumumkan bahwa pemerintah tidak akan mengejar surplus lagi karena memperhatikan situasi ekonomi global."
1002799,mengejar,2801,"Berburu di tepi air dengan menunggu mangsa yang terhempas ombak, atau aktif mengejar ikan-ikan kecil di tempat yang dangkal."
1002811,mengejar,2801,"Inspektur Austin dari kepolisian Paris mengejar Si Ahli Menyamar (Pablo), yang berencana kabur dengan kereta api Orient Express yang menuju Istanbul."
1002817,mengejar,2801,Jenis penegakan hukum tambahan ini mulai mengejar pemain karena tingkat keinginannya meningkat.
1002824,mengejar,2801,Mereka tinggal di sana selama 3 tahun sampai datangnya rombongan pasukan Ogedei Khan yang mengejar mereka ke Likupang.
1002835,mengejar,2801,"Hampir saja tertinggal dari saingan beratnya seperti Serbia, Georgia, tuan rumah Belarusia, dan Rusia, Armenia terus mengejar voting hingga pada suatu saat, skornya sama dengan Georgia."
1002905,mengejar,2801,Farrel dan Bram berusaha mengejar Mischa.
1002916,mengejar,2801,"Namun, di Cynoscephalae dan Magnesia, kegagalan mempertahankan kedua sayap dari Phalanx menyebabkan kekalahan, sementara di Pydna, hilangnya kerapatan barisan Phalanx ketika mengejar tentara Romawi yang mundur memungkinkan Roma untuk menembus formasi, di mana keterampilan tarung jarak dekat Romawi terbukti menentukan."
1002929,mengejar,2801,"Setelah kejadian itu Shinra dipimpin oleh Rufus, anak dari Presiden Shinra, sedangkan AVANLACHE sekarang mengejar Sephiroth karena takut akan tujuan penggunaan dari ""Promised Land"" yang akan lebih membahayakan daripada tujuan Shinra."
1002961,mengejar,2802,"Hanya menerima sedikit pendidikan formal, Whitehurst muda dididik membuat jam oleh ayahnya, yang juga mendorong anaknya untuk mengejar pengetahuan."
1003009,mengejar,2801,Akhirnya kerbau muda tadi menang dan mengejar kerbau yang lebih besar tadi melarikan diri sampai terbirit-birit.
1003018,mengejar,2801,"Tetapi kemudian, Firaun mengejar Bani Israel ini dengan kereta hingga ke Laut Merah."
1003030,mengejar,2802,"Namun ia juga menciptakan yang baru, terutama dengan mendukung kolonisasi yang terpolarisasi kelompok kepentingan mahkota di Irlandia, memperoleh keuntungan politik tidak cukup dengan patronase tangan-terbuka, kurangnya perhatian terhadap citra monarki (terutama setelah rezim citra-terobsesi dari Elizabeth), mengejar kebijakan luar negeri pro-Spanyol yang memicu prasangka agama dan membuka pintu bagi Arminian di dalam gereja Inggris, dan menegakkan perubahan agama yang tidak menyenangkan di Kirk Skotlandia."
1003031,mengejar,2801,Shinji ditempatkan di Unit-01 dan mengejar Kaworu yang memanipulasi Unit-02 untuk melawan Shinji di Unit-01.
1003139,mengejar,2801,Zhang Liao mengejar makin cepat lagi.
1003156,mengejar,2802,Nicolas Sarkozy yang saat ini menjabat sebagai Presiden berusaha mengejar jabatan tersebut untuk kedua kalinya sekaligus yang terakhir sesuai konstitusi Perancis.
1003170,mengejar,2801,"Ia juga harus keluar lapangan sebelum akhir babak pertama karena cedera, dan kemudian tuan rumah datang mengejar dengan hasil akhir 2-2."
1003177,mengejar,2801,"Niko melihat bayangan Bella dan Sashee dan mengejar mereka, namun itu malah membuatnya semakin tersesat di hutan."
1003184,mengejar,2802,"Tsunku menambahkan ia ""ingin melihat mereka mengejar mimpi baru"" dan meminta dukungan untuk seluruh sisa waktu mereka."
1003185,mengejar,2801,"Meskipun ia terus menerima uang pensiun yang kecil dari pemerintah Perancis sepanjang hidupnya, Marie-Louise memilih untuk mengejar karier sebagai perawat dan dianugerahi Légion d'honneur untuk pelayanan medisnya selama Perang Dunia II."
1003189,mengejar,2802,"Dia terus mengejar karier aktingnya dengan berpartisipasi dalam drama 2008 ""???"" (""I Love You"") bersama aktor Ahn Jae Wook."
932092,lebat,5501,Umumnya hanya tumbuh lebat pada laki-laki.
932093,lebat,5501,"Demi kelanjutan hidup mereka, pendatang-pendatang baru mulai membuka hutan lebat menjadi ladang-ladang dan daerah sepanjang Lawe Alas dan Lawe Bulan sebagai daerah persawahan."
932094,lebat,5501,"Tank ini populer digunakan di negara-negara Asia Tenggara yang memiliki hutan lebat atau kepulauan seperti Indonesia, Thailand, Filipina, Brunei Darussalam, dan Malaysia."
932100,lebat,5502,"Badai Tropis Washi membawa 10 jam hujan lebat yang memicu bencana banjir bandang Mindanao, daerah yang jarang mengalami siklon tropis."
932102,lebat,5502,"Kota ini memiliki curah hujan yang lebat sehingga dijuluki sebagai ""Kota Penghujan""."
932104,lebat,5502,"Pasukan keshogunan melakukan pembakaran di kota Mibu, tapi turunnya hujan lebat menggagalkan upaya mereka."
932106,lebat,5502,Ini terinspirasi dari pengalaman Jeff Lynne saat sedang mencoba menulis lagu di tengah-tengah hujan lebat di sebuah Chalet Swiss.
932108,lebat,5502,Kebanyakan jas hujan dibuat dengan warna terang untuk memudahkan pemakainya terlihat saat hujan lebat ketika jarak penglihatan berkurang.
932109,lebat,5501,Air terjun ini terletak di batas barat kawasan Cagar Alam Lembah Anai sehingga suasana masih alami dengan hutan lebat serta pepohonan rimbun.
932110,lebat,5502,Debit airnya cukup deras dan stabil di musim penghujan namun akan sangat deras saat hujan lebat turun.
932111,lebat,5501,"Karena khawatir keberadaan Nyi Mas Junti diketahui oleh Dampo Awang, maka Anyung Brata menyembunyikan Ny Mas Junti di puncak pohon Gebang (Corypha umbraculifera, sejenis palma tinggi besar dari daerah dataran rendah) yang daunnya lebat menyerupai kipas sehingga tidak terlihat."
932113,lebat,5501,"Bersarang di celah batu-batuan atau di lubang kayu, namun jika tempat semacam itu tak ada, ia bersembunyi di bawah vegetasi yang lebat dan teduh."
932115,lebat,5501,Daun payung tumbuh di hutan-hutan yang lebat dan di hutan yang terdapat di bagian bawah.
932117,lebat,5502,"Pada awal Juli 2013, sebagian besar bagian barat Republik Rakyat Tiongkok dilanda hujan lebat yang mengakibatkan banjir besar."
932118,lebat,5502,"Provinsi-provinsi barat daya terkena dampak paling parah, mengalami bencana yang disebut-sebut sebagai hujan paling lebat dalam kurun setengah abad."
932121,lebat,5501,"Berada sekitar 1.100 mdpl, Wae Rebo merupakan sebuah desa terpencil yang dikelilingi pegunungan dan panorama hutan tropis lebat di Kabupaten Manggarai Barat, Pulau Flores."
932122,lebat,5501,Puar (Bahasa Kempo) adalah hutan lebat atau belantara.
932123,lebat,5501,Danau ini sebelah barat dibentengi rimbunan hutan lebat sebagai penyuplai persedian air danau yang tetap masih terjaga dan diawasi oleh warga.
932125,lebat,5501,Sepanjang jalur hutan tropis tidak begitu lebat menjadi santapan yang cukup melindungi pendaki dari panas matahari.
932126,lebat,5501,"Dulu jalur ini ditumbuhi lebat oleh pohon tarbantin, mungkin jenis ""Quercus infectoria""."
932126,lebat,5501,"Dulu jalur ini ditumbuhi lebat oleh pohon tarbantin, mungkin jenis ""Quercus infectoria""."
932128,lebat,5501,"Pasukan ini awalnya akan diterjunkan di Sepanbiha, Kalimantan Selatan namun akibat cuaca yang buruk dan kontur daerah Kalimantan yang berhutan lebat mengakibatkan Mayor (U) Cilik Riwut kebingungan saat memprediksi tempat penerjunan."
932130,lebat,5501,"Walaupun biasanya cuma menghambat pertumbuhan tanaman inang, mistletoe yang menjadi terlalu lebat bisa mematikan tanaman inang."
932133,lebat,5502,"Iklim Brunei ialah tropis khatulistiwa, dengan suhu serta kelembapan yang tinggi, dan sinar matahari serta hujan lebat sepanjang tahun."
932138,lebat,5501,Kawasan ini masih diselimuti hutan lebat dengan beragam jenis tanamannya.
932143,lebat,5502,Perkiraan cuaca yang akurat sangat dibutuhkan agar petugas waduk bisa membuat perencanaan yang tepat untuk mengosongkan waduk saat hujan lebat terjadi.
932144,lebat,5502,"Aliran lahar dapat berupa banjir lumpur atau kombinasi lumpur dan debu yang disebabkan mencairnya salju di puncak gunung, atau dapat disebabkan hujan lebat dan akumulasi material yang tidak stabil."
932151,lebat,5502,"Kemudian, langit dipenuhi oleh tujuh macam awan yang mencurahkan hujan lebat tak terhentikan."
932153,lebat,5501,Bukitnya berbambu lebat dan tidak ada peninggalan dari zaman Romawi yang teridentifikasi.
932158,lebat,5501,"Jika ibu hamil rajin meminum air kelapa, terutama di trimester ketiga, maka air ketuban akan bersih dan bayi yang dilahirkan dan juga bersih kulitnya, lebat rambutnya, dan matanya akan bening."
932161,lebat,5501,"Airnya yang jernih dan cukup deras, mengalir langsung dari hutan-hutan lebat Taman Nasional Gunung Leuser."
932162,lebat,5501,"Rambut dan bulu muka yang lebat juga masih dipertahankan di pelukisan gaya Jepang, seperti juga rautan muka yang dilebih-lebihkan."
932165,lebat,5501,Hewan ini memiliki ekor yang berambut lebat mirip seperti pada tupai.
932170,lebat,5501,"Di sebelah utara, timur, dan selatan, tempat ini dikelilingi hutan lebat yang sangat sulit ditembus dan tempatnya sangat jauh terisolasi, sehingga para tawanan akan kesulitan untuk melarikan diri dari penjara alam ini."
932172,lebat,5501,Somali adalah kucing berbadan sedang dan berotot dengan telinga lebar dan bulu ekor lebat yang mengembang seperti ekor rubah.
932174,lebat,5501,Singa Utara memiliki bulu yang lebat dan panjang berwarna kuning dan merah.
932179,lebat,5501,"hutannya yang semula gundul, kini sudah lebat kembali."
932180,lebat,5501,"Rumput ini dengan cepat menutupi tanah-tanah terbuka bekas kebakaran dan membentuk rumpun-rumpun yang lebat dan padat, sehingga sangat baik sebagai pengendali erosi."
932184,lebat,5501,"Penyakit ini mula-mula merusak dan menyerap, kemudian menggantikannya dengan tulang berserabut kasar lebat dalam struktur abnormal."
932185,lebat,5501,"Tumbuhan ini dapat membentuk hutan lebat hingga tingginya 15 meter, atau hutan kecil, kesehatannya hampir seperti semak rendah dengan sebaran terpisah yang baik."
932188,lebat,5501,"Semakin lama, rawa yang kering tersebut ditumbuhi pepohonan semakin lebat hingga menjadi hutan belantara."
932190,lebat,5501,"Kemudian timbul pertanyaan oleh orang yang menyurvai lokasi tersebut ""siapa yang menghidupkan lentera ini, sedangkan disini adalah gunung dan masih berbentuk hutan yang lebat jauh dari pemukiman penduduk?'""'."
932191,lebat,5501,Pulau Sumatra ditutupi oleh hutan tropik primer dan hutan tropik sekunder yang lebat dengan tanah yang subur.
932193,lebat,5501,"Pulau Sulawesi merupakan gabungan dari 4 jazirah yang memanjang, dengan barisan pegunungan berapi aktif memenuhi lengan jazirah, yang beberapa di antaranya mencapai ketinggian di atas 3.000 meter di atas permukaan laut; tanah subur, ditutupi oleh hutan tropik lebat (primer dan sekunder)."
932195,lebat,5501,"Anda juga perlu memastikan asuransi kesehatan jiwa Anda dari penyedia asuransi, mereka akan menanggung biaya terhadap risiko trekking di hutan, khususnya di hutan lebat Leuser."
932196,lebat,5501,"Desa Sojomerto terkenal akan hasil kayu jadinya, karena di pinggir desa terdapat hutan yang sangat lebat dan tentunya di lindungi langsung oleh perhutani."
932198,lebat,5501,Pada bulan tertentu dedaunnya tumbuh subur & lebat sehingga mengesankan keteduhan dalam balutan sepoi-sepoi angin persawahan di sekelilingnya.
932200,lebat,5501,Kucing ini memiliki badan yang besar dengan bulu yang lebat dan lembut.
932203,lebat,5502,"Hujan lebat menyebabkan kekacauan di Karachi, Pakistan, menewaskan 228 orang, dan menyebabkan aliran listrik padam."
932205,lebat,5501,"Selama zaman Ramayana, yaitu masa Treta Yuga, seluruh kerajaan tersebut diliputi hutan lebat yang disebut Dandaka."
932206,lebat,5501,"Di Amerika, bison biasanya tinggal di lembah sungai dan juga dataran padang rumput serta daerah yang dipenuhi semak lebat karena mereka adalah binatang yang makanan utamanya adalah rumput dan tanaman semak."
932207,lebat,5501,Sedangkan bison Eropa kebanyakan tinggal di hutan yang tidak terlalu lebat serta di dataran yang banyak ditumbuhi semak belukar.
932210,lebat,5501,"daerah ini masih di liputi oleh hutan yg lebat dan wilayah ini mengandung barang tambang seperti biji besi dan batu bara, namun belum di sentuh oleh investor."
932212,lebat,5501,"Mereka dipaksa untuk mendaki setinggi hampir 1.200 meter melalui hutan lebat dan ngarai dari pegunungan Western Ghats dalam dua rute yang berbeda; satu kelompok melakukan perjalanan dengan rute Bantwal-Belthangadi-Kulshekar-Virajpet-Coorg-Mysore, dan yang lainnya melalui rute air terjun Gersoppa (Shimoga)."
932217,lebat,5502,"Di Jawa, hujan lebat menyebabkan Sungai Citarum meluap ke daerah Baleendah, Dayeuhkolot dan Bojongsoang, yang membuat perusahaan listrik Indonesia, PT PLN untuk menutup tiga pembangkit listrik mereka di Baleendah demi keselamatan."
932219,lebat,5502,"Di Sabah, hujan lebat sejak 21 Desember 2014 menyebabkan banjir di banyak daerah di daerah Beaufort."
932222,lebat,5501,"Dengan kerapatan yang cukup tinggi, mangrove-mangrove ini terlihat sangat lebat di sepanjang ""walking track"" berada di sela-selanya, walaupun di bagian belakang ujung jalan terdapat mangrove yang rusak karena ditebangi oleh warga sekitar untuk dijadikan kayu bakar."
932225,lebat,5501,"Jika lebih jarang dicukur, bunganya lebat pada akhir musim panas."
932226,lebat,5501,Cabang-cabangnya membelah terus sampai menjadi ramifikasi lebat sampai ranting-ranting yang halus dan tebal.
932229,lebat,5501,Spesies ini mendiami rawa-rawa lebat pepohonan sagu yang berdekatan dengan hutan.
932230,lebat,5502,"Semua yang hadir tertawa terpingkal-pingkal melihat peristiwa itu, sehingga terjadilah angin ribut, hujan lebat dan petir guntur bertabu-tabu."
932233,lebat,5501,"Kedua daerah membentuk muka bumi yang hampir sama, yaitu pinggir laut yang miring, hutan lebat dan berbukit-bukit."
932235,lebat,5501,Jika ingin berpergian ke Canopy bridge ini anda akan melalui jalan setapak dengan memasuki hutan lebat dimana terdapat pohon-pohon rindang.
932236,lebat,5501,Ular ini hidup di wilayah yang ditumbuhi oleh pepohonan yang lebat dan tinggal di atas pohon.
932240,lebat,5501,"""Di desain karakter orisinil Katsuyoshi Nakatsuru, Bardock mempunyai bekas luka yang lebih panjang, rambutnya lebih lebat (mirip rambut Vegeta), pakaian tempurnya berwarna hijau terang, dan memiliki 3 atau 4 """"flap"""" di pinggangnya, dan tidak mengenakan celana yang panjang yang ia kenakan dalam desain akhir Akira Toriyama untuk TV spesial tahun 1990."""
932243,lebat,5501,"Jemaat digabungkan ke dalam gereja lokal, kelompok sel, dan komunitas, dimuridkan untuk menjadi murid Kristus yang baik, diutus ke ladang-ladang Tuhan, serta berbuah lebat bagi Kerajaan Allah, sampai akhirnya jemaat mencapai garis akhir."
932244,lebat,5502,Namun bertempur di Medan Rusia yang bersalju lebat sangatlah sulit.
932248,lebat,5501,"Austria mengira mereka sedang mengejar musuh yang kalah, sehingga mereka memasuki medan yang dipenuhi oleh hutan lebat dengan formasi empat kolom."
932249,lebat,5501,Sistem itu menghubungkan hutan-hutan lebat di Gaul dengan kota-kota di Yunani serta antara Sungai Eufrat di Mesopotamia (Irak sekarang) sampai dengan Selat Inggris.
932252,lebat,5502,"Meski hujan lebat menghambat resolusi yang menentukan, artileri Perancis membuktikan keunggulannya."
932253,lebat,5502,Terjadilah badai besar membawa hujan lebat sehingga membanjiri perhelatan tersebut.
932254,lebat,5501,"Dengan berserah diri kepada Tuhan yang Maha Kuasa, sang pangeran pergi melewati berbagai hutan lebat untuk menemukan Jabaning Langit dan bertemu dengan para guriang."
932257,lebat,5501,Dinamakan Kijang Lasem karena Gunung Lasem hutanya yang lebat yang banyak Kijang disana.
932258,lebat,5501,"Genderuwa (dalam pengucapan Bahasa Jawa: ""Genderuwo"") adalah mitos Jawa tentang sejenis bangsa jin atau makhluk halus yang berwujud manusia mirip kera yang bertubuh besar dan kekar dengan warna kulit hitam kemerahan, tubuhnya ditutupi rambut lebat yang tumbuh di sekujur tubuh."
932259,lebat,5502,Hujan lebat tanpa henti mengguyur Sao Paulo selama dua jam sebelum kecelakaan itu terjadi.
932260,lebat,5502,Pelanggaran ini disebabkan oleh hujan lebat dan pandangan yang kurang.
932261,lebat,5502,"Bandar udara ini pernah ditutup sebanyak 18 kali karena masalah yang hampir sama, yaitu masalah air hujan lebat yang melewati batas keselamatan minimum."
932262,lebat,5502,"Ditemukan dalam hujan lebat pada hari yang sama dan saat yang sama di depan panti asuhan, membuat hubungan Candy dan Rani menjadi sangat dekat melebihi saudara kandung."
932264,lebat,5502,Namun rupanya di tanah Lemou Tua ini masyarakat tidak dapat hidup dengan tenang karena selain adanya bahaya banjir kalau hujan lebat sebab diapit oleh dua sungai juga adanya binatang katak yang cukup banyak yang selalu menganggu kehidupan dan kesejahteraan masyarakat.
932266,lebat,5502,"Roanu juga membawa hujan lebat ke negara bagian India seperti Tamil Nadu, Andhra Pradesh, Kerala, dan Odisha."
932267,lebat,5502,"Pada akhir Mei dan awal Juni 2016 banjir dterjadi setelah turun hujan lebat selama berhari-hari di Eropa, terutama Jerman dan Perancis, banjir juga terjadi di Austria, Belgia, Rumania, dan Moldova."
932269,lebat,5502,"Akibatnya, sering terjadi hujan lebat disertai petir yang terjadi secara berkepanjangan."
932270,lebat,5501,"Ibex siberia jantan dan betina sama-sama memiliki jenggot, dengan jenggot pada individu jantan lebih lebat daripada yang betina."
932276,lebat,5501,"Beliau membuka areal pemukiman baru dengan membuka hutan belantara yang sangat lebat dan banyak ditempati oleh hewan buas, seiring dengan berjalannya waktu dan pogram kolonialisme hindia Belanda banyak berdatangan pendatang dari pulau Jawa dan mulai membuka lahan yang baru hingga membentuk suatu perkampungan yang ramai, kemudian dinamakan Bumirejo yang berarti tanah yang makmur."
932277,lebat,5502,"Pada bulan Agustus, hujan lebat menyebabkan Sungai Han meluap."
